statement_id,model,request_id,unit_id,doc_id,page,stratum,block_id,quote,quote_en,code1,odr,privacy_direction,privacy_relation,strength,source_mode,assignment_status,best_score,match_method,matched_field,gold_id,paragraph_id,gold_truth,reference_code,exact_code_match
claude:CAL-036-U01:S003,claude,CAL-R0006,CAL-036-U01,CN_China_BIS_2022,101,probability,CAL-036-P0101-B01,"The constitution , 
central bank act and currency law, mandates Bank Indonesia as the sole institution 
with the role to manage currency as a sovereign public good in Indonesia , 
represented by the rupiah in various forms , to support economic activities.",,LEGAL.basis,decision,neutral,not_applicable,3,text,assigned,1.0,normalized_contains,quote,G036,P04,excluded,,False
claude:CAL-036-U01:S004,claude,CAL-R0006,CAL-036-U01,CN_China_BIS_2022,101,probability,CAL-036-P0101-B01,"sovereign CBDC would provide  the public with a direct claim on the central bank , 
which would ensure trust and improve the functioning of the monetary system.",,SYS.design,proposal,neutral,not_applicable,2,text,unassigned,1.0,normalized_contains,quote,,,,,False
claude:CAL-036-U01:S005,claude,CAL-R0006,CAL-036-U01,CN_China_BIS_2022,101,probability,CAL-036-P0101-B01,"CBDC issuance may entail several threats that may hinder 
monetary and financial system stability, such  as the risks of disintermediation and 
bank runs, which would lead to the obstruction of monetary  and macroprudential 
policy exercised by the central bank.",,STAB.disintermediation,finding,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G036,P05,excluded,,False
claude:CAL-037-U01:S001,claude,CAL-R0007,CAL-037-U01,CN_China_BIS_2022,33,probability,CAL-037-P0033-B01,"the issuance of a CBDC is not a priority, at least in the short term",,OTHER.keep,decision,neutral,not_applicable,2,text,assigned,1.0,raw_contains,quote,G037,P07,excluded,,False
claude:CAL-038-U01:S001,claude,CAL-R0007,CAL-038-U01,JP_BoJ_Pilot_EN,6,probability,CAL-038-P0006-B01,"The system will be equipped with a series of basic functions that were also built into 
the system for the PoCs, namely, issuance, payout, credit transfer, acceptance, and 
redemption",,SYS.design,decision,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G038,P02,positive,,False
claude:CAL-038-U01:S002,claude,CAL-R0007,CAL-038-U01,JP_BoJ_Pilot_EN,6,probability,CAL-038-P0006-B01,"the system will be equipped with auto-swing6 and 
auto-charge7 functions, which can be triggered at the time of transfer, and limit check 
functions against, for example, a holding limit",,AML.LIMIT,decision,neutral,not_applicable,2,text,unassigned,0.66,fuzzy_character,quote,,,,,False
claude:CAL-038-U01:S003,claude,CAL-R0007,CAL-038-U01,JP_BoJ_Pilot_EN,6,probability,CAL-038-P0006-B01,"In the pilot program, we aim t o cover a 
wider range of technical considerations and solutions than the PoCs, by expanding the 
scope of the system to include not only the central system but also  the intermediary 
systems and endpoint devices.",,SYS.design,proposal,neutral,not_applicable,1,text,unassigned,1.0,fuzzy_character,quote,,,,,False
claude:CAL-038-U01:S004,claude,CAL-R0007,CAL-038-U01,JP_BoJ_Pilot_EN,6,probability,CAL-038-P0006-B01,"additional functions , such as scheduled transfer including batch transfer, 
debit transfer, and balance/transaction statement inquiry, which were built in to the 
system for PoC Phase 2, are also planned to be incorporated",,SYS.design,proposal,neutral,not_applicable,1,text,assigned,1.0,fuzzy_character,quote,G038,P03,positive,,False
claude:CAL-046-U01:S001,claude,CAL-R0008,CAL-046-U01,UN_ESCAP_4e8e7145_2023,19,probability,CAL-046-P0019-B01,products were tested in the Sandbox environment before the launch.,,PROC.pilot_learning,finding,neutral,not_applicable,1,text,assigned,1.0,raw_contains,quote,G046,P01,positive,KYC.INTERMED,False
claude:CAL-046-U01:S002,claude,CAL-R0008,CAL-046-U01,UN_ESCAP_4e8e7145_2023,19,probability,CAL-046-P0019-B01,"The system provides a 
central mobile App, so bank-issued wallets may not be vital.",,SYS.design,decision,neutral,not_applicable,2,text,unassigned,1.0,normalized_contains,quote,,,,,False
claude:CAL-046-U01:S003,claude,CAL-R0008,CAL-046-U01,UN_ESCAP_4e8e7145_2023,19,probability,CAL-046-P0019-B01,"A financial ID  (a bank verification number)  was organized before the launch , 
with the collaboration of the banks.",,KYC.IDV,decision,neutral,not_applicable,2,text,unassigned,1.0,normalized_contains,quote,,,,,False
claude:CAL-047-U01:S001,claude,CAL-R0008,CAL-047-U01,RU_Russia_consultation_paper_201013,18,probability,CAL-047-P0018-B01,"One of 
the advantages of the introduction of a digital ruble is the possibility of conducting analysis based 
on large amounts of data on economic entities and their payments.",,AML.MON,proposal,decreases,from_state,2,text,assigned,1.0,normalized_contains,quote,G047,P02,positive,,False
claude:CAL-047-U01:S002,claude,CAL-R0008,CAL-047-U01,RU_Russia_consultation_paper_201013,18,probability,CAL-047-P0018-B01,"At this point, it is more realistic to implement a model where financial institutions responsible 
for the execution of the national AML/CFT/CFPWMD legislation are endowed with relevant powers 
and their current functionality related to AML/CFT/CFPWMD is extended, inter alia, to digital ruble 
operations.",,KYC.INTERMED,proposal,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G047,P04,positive,,False
claude:CAL-047-U01:S003,claude,CAL-R0008,CAL-047-U01,RU_Russia_consultation_paper_201013,18,probability,CAL-047-P0018-B01,"The use of a digital ruble implies the ability to use payment applications on mobile devices, use 
of ATMs and other automatic payment devices, and the ability to use digital ruble media offline.",,ACCESS.universal,decision,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G047,P05,positive,,False
claude:CAL-047-U01:S004,claude,CAL-R0008,CAL-047-U01,RU_Russia_consultation_paper_201013,18,probability,CAL-047-P0018-B01,"it is necessary to take into account the needs of people with disabilities. 
In particular, it is important to provide for different channels of information exchange and ways to 
control account balances and to conduct transactions for people with sensory impairments (sight, 
hearing), to ensure that visually impaired and blind people use familiar adaptive access programmes, 
and to develop simplified interfaces and modes for people with mental disabilities.",,ACCESS.universal,proposal,neutral,not_applicable,2,text,assigned,0.826923,fuzzy_character,quote,G047,P07,positive,ADOPT.experience,False
claude:CAL-047-U01:S005,claude,CAL-R0008,CAL-047-U01,RU_Russia_consultation_paper_201013,18,probability,CAL-047-P0018-B01,"establishing a procedure (specifics) for returning money to consumers when they cancel 
transactions or return goods previously paid for using digital rubles;",,PROG.generic,proposal,neutral,not_applicable,2,text,assigned,1.0,normalized_equal,quote,G047,P09,positive,PROG.generic,True
claude:CAL-047-U01:S006,claude,CAL-R0008,CAL-047-U01,RU_Russia_consultation_paper_201013,18,probability,CAL-047-P0018-B01,"Mobile applications supporting digital ruble transactions should provide users with simple and 
clear information on the balance and operations in digital rubles. At the user’s request, detailed 
information on transactions must be provided, for example, in the form of an account statement 
sent by email or other communication channel.",,ADOPT.experience,proposal,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G047,P06,positive,ADOPT.experience,True
claude:CAL-050-U01:S001,claude,CAL-R0009,CAL-050-U01,CN_China_BIS_2022,36,probability,CAL-050-P0036-B01,"In Brazil the main objective of the introduction of a CBDC is to provide 
entrepreneurs with a safe and reliable environment to innovate through the use 
of programmability technologies, such as programable money and smart 
contracts.",,PROG.generic,proposal,neutral,not_applicable,3,text,assigned,1.0,normalized_contains,quote,G050,P03,excluded,,False
claude:CAL-050-U01:S002,claude,CAL-R0009,CAL-050-U01,CN_China_BIS_2022,36,probability,CAL-050-P0036-B01,"Therefore, the innovation tool for 
which the BCB envisions the greatest potential is the development of a platform for 
smart payments.",,SYS.design,proposal,neutral,not_applicable,2,text,assigned,1.0,raw_contains,quote_en,G050,P06,excluded,,False
claude:CAL-051-U01:S001,claude,CAL-R0009,CAL-051-U01,CN_China_2021,8,probability,CAL-051-P0008-B01,"c
onne
c
t
di
g
i
t
a
l
w
a
l
l
e
t
s
of
di
f
f
e
r
e
nt
ope
r
a
t
or
s
a
s
w
e
l
l
a
s
c
onne
c
t
e
-
C
N
Y
w
a
l
l
e
t
w
i
t
h
ba
nk
a
c
c
ount
s
,
t
hus
i
m
pr
ovi
ng
t
he
i
nt
e
r
ope
r
a
bi
l
i
t
y
of
pa
y
m
e
nt
i
ns
t
r
um
e
nt
s
.","connect digital wallets of different operators as well as connect e-CNY wallet with bank accounts, thus improving the interoperability of payment instruments.",INTEROP.domestic,decision,neutral,not_applicable,2,text,assigned,1.0,fuzzy_character,quote,G051,P01,positive,,False
claude:CAL-051-U01:S002,claude,CAL-R0009,CAL-051-U01,CN_China_2021,8,probability,CAL-051-P0008-B01,"E
-
C
N
Y
i
s
a
n
a
c
c
ount
-
ba
s
e
d,
qua
s
i
-
a
c
c
ount
-
ba
s
e
d
a
nd
va
l
ue
-
ba
s
e
d
hy
b
r
i
d
pa
y
m
e
nt
i
ns
t
r
um
e
nt
.
I
t
ha
s
a
va
r
i
a
bl
e
f
a
c
e
va
l
ue
a
nd
i
t
s
va
l
ue
t
r
a
ns
f
e
r
t
a
ke
s
t
he
f
or
m
of
c
r
y
p
t
oc
ur
r
e
nc
y
s
t
r
i
ng
s
.","E-CNY is an account-based, quasi-account-based and value-based hybrid payment instrument. It has a variable face value and its value transfer takes the form of cryptocurrency strings.",TECH.TOKEN.decided_yes,decision,neutral,not_applicable,3,text,assigned,1.0,fuzzy_character,quote,G051,P02,positive,,False
claude:CAL-051-U01:S003,claude,CAL-R0009,CAL-051-U01,CN_China_2021,8,probability,CAL-051-P0008-B01,"T
he
e
-
C
N
Y
i
s
a
s
ubs
t
i
t
ut
e
f
or
M
0.
T
hus
,
i
t
i
s
t
r
e
a
t
e
d
t
he
s
a
m
e
a
s
t
he
phy
s
i
c
a
l
R
M
B
unde
r
M
0,
w
hi
c
h
c
a
r
r
i
e
s
a
nd
pa
y
s
no
i
nt
e
r
e
s
t
.","The e-CNY is a substitute for M0. Thus, it is treated the same as the physical RMB under M0, which carries and pays no interest.",PROG.remuneration_no,decision,neutral,not_applicable,3,text,unassigned,0.444444,fuzzy_character,quote,,,,,False
claude:CAL-051-U01:S004,claude,CAL-R0009,CAL-051-U01,CN_China_2021,8,probability,CAL-051-P0008-B01,"C
ons
i
s
t
e
nt
w
i
t
h
t
he
m
a
na
ge
m
e
nt
of
phy
s
i
c
a
l
R
M
B
,
t
he
P
B
O
C
doe
s
not
c
ha
r
g
e
a
ut
hor
i
z
e
d
ope
r
a
t
or
s
f
or
e
x
c
ha
nge
a
nd
c
i
r
c
ul
a
t
i
on
s
e
r
vi
c
e
s
,
a
nd
t
he
ope
r
a
t
or
s
do
not
c
ha
r
g
e
i
ndi
vi
dua
l
c
l
i
e
nt
s
f
or
t
he
e
xc
ha
nge
of
e
-
C
N
Y
e
i
t
he
r
.","Consistent with the management of physical RMB, the PBOC does not charge authorized operators for exchange and circulation services, and the operators do not charge individual clients for the exchange of e-CNY either.",ADOPT.experience,decision,neutral,not_applicable,2,text,assigned,1.0,fuzzy_character,quote,G051,P03,positive,,False
claude:CAL-051-U01:S005,claude,CAL-R0009,CAL-051-U01,CN_China_2021,8,probability,CAL-051-P0008-B01,"A
c
c
or
di
ng
t
o
s
e
t
t
l
e
m
e
nt
f
i
na
l
i
t
y
,
t
he
e
-
C
N
Y
i
s
l
oos
e
l
y
c
oupl
e
d
w
i
t
h
ba
nk
a
c
c
ount
s
,
a
nd
t
hus
pa
y
m
e
nt
s
t
hr
ough
e
-
C
N
Y
w
a
l
l
e
t
s
a
r
e
s
e
t
t
l
e
d
upon
pa
y
m
e
nt
.","According to settlement finality, the e-CNY is loosely coupled with bank accounts, and thus payments through e-CNY wallets are settled upon payment.",SYS.design,decision,neutral,not_applicable,2,text,assigned,1.0,fuzzy_character,quote,G051,P04,positive,,False
claude:CAL-051-U01:S006,claude,CAL-R0009,CAL-051-U01,CN_China_2021,8,probability,CAL-051-P0008-B01,"E
-
C
N
Y
f
ol
l
ow
s
t
he
pr
i
nc
i
pl
e
of
“
a
nony
m
i
t
y
f
or
s
m
a
l
l
va
l
ue
a
nd
t
r
a
c
e
a
bl
e
f
or
hi
g
h
va
l
ue
,
”
a
nd
a
t
t
a
c
he
s
g
r
e
a
t
i
m
por
t
a
nc
e
t
o
pr
ot
e
c
t
i
ng
pe
r
s
ona
l
i
nf
or
m
a
t
i
o
n
a
nd
pr
i
va
c
y
.","E-CNY follows the principle of ""anonymity for small value and traceable for high value,"" and attaches great importance to protecting personal information and privacy.",PRIV.ANON,decision,conditional,from_state,3,text,assigned,1.0,fuzzy_character,quote,G051,P05,positive,,False
claude:CAL-051-U01:S007,claude,CAL-R0009,CAL-051-U01,CN_China_2021,8,probability,CAL-051-P0008-B01,"M
e
a
nw
hi
l
e
,
i
t
i
s
ne
c
e
s
s
a
r
y
t
o
g
ua
r
d
a
ga
i
ns
t
t
he
m
i
s
us
e
of
e
-
C
N
Y
i
n
i
l
l
e
g
a
l
a
nd
c
r
i
m
i
na
l
a
c
t
i
vi
t
i
e
s
,
s
uc
h
a
s
t
e
l
e
-
f
r
a
ud,
I
nt
e
r
ne
t
g
a
m
bl
i
ng
,
m
one
y
l
a
unde
r
i
ng,
a
nd
t
a
x
e
va
s
i
on
by
m
a
ki
ng
s
ur
e
t
ha
t
t
r
a
ns
a
c
t
i
ons
c
om
pl
y
w
i
t
h
A
M
L
/
C
F
T
r
e
qui
r
e
m
e
nt
s
.","Meanwhile, it is necessary to guard against the misuse of e-CNY in illegal and criminal activities, such as tele-fraud, Internet gambling, money laundering, and tax evasion by making sure that transactions comply with AML/CFT requirements.",PRIV.BAL,decision,conditional,from_state,2,text,unassigned,1.0,fuzzy_character,quote,,,,,False
claude:CAL-051-U01:S008,claude,CAL-R0009,CAL-051-U01,CN_China_2021,8,probability,CAL-051-P0008-B01,"T
he
e
-
C
N
Y
s
y
s
t
e
m
c
ol
l
e
c
t
s
l
e
s
s
t
r
a
ns
a
c
t
i
on
i
nf
or
m
a
t
i
on
t
ha
n
t
r
a
di
t
i
ona
l
e
l
e
c
t
r
oni
c
pa
y
m
e
nt
a
nd
doe
s
not
pr
ovi
de
i
nf
or
m
a
t
i
on
t
o
t
hi
r
d
pa
r
t
i
e
s
or
ot
he
r
g
ove
r
nm
e
nt
a
ge
nc
i
e
s
unl
e
s
s
s
t
i
pul
a
t
e
d
ot
he
r
w
i
s
e
i
n
l
a
w
s
a
nd
r
e
gul
a
t
i
ons
.",The e-CNY system collects less transaction information than traditional electronic payment and does not provide information to third parties or other government agencies unless stipulated otherwise in laws and regulations.,PRIV.MIN,decision,increases,from_state,3,text,unassigned,1.0,fuzzy_character,quote,,,,,False
claude:CAL-051-U01:S009,claude,CAL-R0009,CAL-051-U01,CN_China_2021,8,probability,CAL-051-P0008-B01,"I
nt
e
r
na
l
l
y
,
t
he
P
B
O
C
s
e
t
s
up
a
f
i
r
e
w
a
l
l
f
or
e
-
C
N
Y
-
r
e
l
a
t
e
d
i
nf
or
m
a
t
i
on,
a
nd
s
t
r
i
c
t
l
y
i
m
pl
e
m
e
nt
s
i
nf
or
m
a
t
i
on
s
e
c
ur
i
t
y
a
nd
pr
i
va
c
y
pr
ot
oc
ol
s
,
s
uc
h
a
s
de
s
i
g
na
t
i
ng
s
pe
c
i
a
l
pe
r
s
onne
l
t
o
m
a
na
ge
i
nf
or
m
a
t
i
on,
s
e
pa
r
a
t
i
ng
e
-
C
N
Y
f
r
om
ot
he
r
bus
i
ne
s
s
e
s
,
a
ppl
y
i
ng
a
t
i
e
r
e
d
a
ut
hor
i
z
a
t
i
on
s
y
s
t
e
m
,
put
t
i
ng
i
n
pl
a
c
e
c
he
c
ks
a
nd
ba
l
a
nc
e
s
,
a
nd
c
onduc
t
i
ng
i
nt
e
r
na
l
a
udi
t
s
.","Internally, the PBOC sets up a firewall for e-CNY-related information, and strictly implements information security and privacy protocols, such as designating special personnel to manage information, separating e-CNY from other businesses, applying a tiered authorization system, putting in place checks and balances, and conducting internal audits.",OPS.resilience,decision,neutral,not_applicable,2,text,assigned,0.986239,fuzzy_character,quote,G051,P06,excluded,,False
claude:CAL-052-U01:S001,claude,CAL-R0009,CAL-052-U01,MO_AMCM_eMOP_WP,20,probability,CAL-052-P0020-B01,"As a legal tender by nature, e-MOP can be accessed via specialised 
software and hardware wallets.",,LEGAL.basis,decision,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G052,P03,positive,,False
claude:CAL-052-U01:S002,claude,CAL-R0009,CAL-052-U01,MO_AMCM_eMOP_WP,20,probability,CAL-052-P0020-B01,"e-MOP will also be integrated into 
existing payment tools or online consumption platforms, serving 
as a basis for cross-platform payments and settlements as well as",,INTEROP.domestic,decision,neutral,not_applicable,2,text,assigned,1.0,normalized_container,quote,G052,P04,excluded,,False
claude:CAL-054-U01:S001,claude,CAL-R0009,CAL-054-U01,TH_Thailand_rCBDC_Conclusion_Report,33,probability,CAL-054-P0033-B01,"a token -based CBDC, equipped 
with a unique serial number (like token identifier) has 
the potential to significantly aid in addressing fraud -
related use cases. It allows for the direct identification 
of the specific Retail CBDC units that were in the 
possession of criminals, enabling tracking at individual 
token level.",,AML.MON,proposal,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G054,P02,positive,AML.MON,True
claude:CAL-056-U01:S001,claude,CAL-R0010,CAL-056-U01,HK_HKMA_2022,18,probability,CAL-056-P0018-B01,"The HKMA concurs that managing competing 
design principles, with due regard to 
regulatory and compliance standards, would 
be one of the critical aspects in the design 
architecture of CBDC.",,PRIV.BAL,proposal,conditional,from_state,2,text,assigned,1.0,normalized_contains,quote,G056,P03,positive,,False
claude:CAL-061-U01:S001,claude,CAL-R0011,CAL-061-U01,FR_BdF_2022,10,stress_nonEN,CAL-061-P0010-B01,"The tests 
conducted under real conditions focused 
on delivery versus payment (DvP), payment 
versus payment (PvP) transactions, and 
cross-border payments involving, in most 
cases, tokenised financial assets.",,INTEROP.crossborder,finding,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G061,P07,excluded,,False
claude:CAL-061-U01:S002,claude,CAL-R0011,CAL-061-U01,FR_BdF_2022,10,stress_nonEN,CAL-061-P0010-B01,"The programme showed how an interbank 
CBDC could help secure the development 
of tokenised financial markets by providing 
stakeholders with the benefits of distributed 
ledger technology, in particular distributed 
ledger-based end-to-end processing of 
tokenised securities settlement and 
payment-versus-payment transactions, 
including cross-border transactions, while 
benefiting from secure central bank money 
settlement for the transactions made in this 
manner.",,TECH.DLT,finding,neutral,not_applicable,3,text,assigned,1.0,normalized_contains,quote,G061,P08,positive,TECH.TOKEN.considered,False
claude:CAL-063-U01:S001,claude,CAL-R0011,CAL-063-U01,RU_Russia_digital_ruble_30062025,13,stress_nonEN,CAL-063-P0013-B01,"В июне 2022 г. в экспериментальной среде на тестовых цифровых рублях с банками из пилотной 
группы были отработаны переводы между физическими лицами (C2C), оплата товаров и услуг 
(C2B) по статической ссылке и возвраты по оплате товаров и услуг (B2C).","In June 2022, in a test environment using test digital rubles with banks from the pilot group, transfers between individuals (C2C), payment for goods and services (C2B) via static link, and refunds for payment for goods and services (B2C) were tested.",PROG.generic,finding,neutral,not_applicable,2,text,unassigned,0.0,none,,,,,,False
claude:CAL-063-U01:S002,claude,CAL-R0011,CAL-063-U01,RU_Russia_digital_ruble_30062025,13,stress_nonEN,CAL-063-P0013-B01,В мае 2023 г. платформа цифрового рубля введена в промышленную эксплуатацию,"In May 2023, the digital ruble platform was put into industrial operation.",SYS.design,decision,neutral,not_applicable,3,text,unassigned,0.0,none,,,,,,False
claude:CAL-063-U01:S003,claude,CAL-R0011,CAL-063-U01,RU_Russia_digital_ruble_30062025,13,stress_nonEN,CAL-063-P0013-B01,"11 июля 
2023 г. Г осударственная Дума приняла федеральные законы, которые позволили запустить пилот 
с использованием реальных цифровых рублей.","On 11 July 2023, the State Duma adopted federal laws that allowed the launch of the pilot using real digital rubles.",LEGAL.basis,decision,neutral,not_applicable,3,text,unassigned,0.0,none,,,,,,False
claude:CAL-063-U01:S004,claude,CAL-R0011,CAL-063-U01,RU_Russia_digital_ruble_30062025,13,stress_nonEN,CAL-063-P0013-B01,"С 15 августа 2023 г. на платформе стартовало пилотирование операций с реальными цифровыми 
рублями на ограниченном круге пользователей и участников. Сначала к нему присоединились 
13 банков, около 600 физических лиц и 30 торгово-сервисных предприятий из 11 городов России","From 15 August 2023, piloting of operations with real digital rubles began on the platform with a limited circle of users and participants. Initially, 13 banks, about 600 individuals, and 30 trade and service enterprises from 11 Russian cities joined.",PROC.pilot_learning,finding,neutral,not_applicable,3,text,unassigned,0.0,none,,,,,,False
claude:CAL-063-U01:S005,claude,CAL-R0011,CAL-063-U01,RU_Russia_digital_ruble_30062025,13,stress_nonEN,CAL-063-P0013-B01,"В 2024 г. параметры пилота были расширены, что позволило постепенно увеличить число 
пользователей до 9 тыс. граждан и 1200 компаний.","In 2024, the pilot parameters were expanded, gradually increasing the number of users to 9 thousand citizens and 1200 companies.",PROC.pilot_learning,finding,neutral,not_applicable,2,text,unassigned,0.0,none,,,,,,False
claude:CAL-067-U01:S001,claude,CAL-R0012,CAL-067-U01,UA_NBU_E-hryvnia_2019,39,stress_nonEN,CAL-067-P0039-B01,"Anonymous, partially 
anonymous or 
identifiable",,PRIV.ANON,proposal,conditional,from_state,2,text,unassigned,0.0,none,,,,,,False
claude:CAL-067-U01:S002,claude,CAL-R0012,CAL-067-U01,UA_NBU_E-hryvnia_2019,39,stress_nonEN,CAL-067-P0039-B01,"Limits on retail 
transactions 
Yes",,AML.LIMIT,proposal,neutral,not_applicable,2,text,unassigned,0.0,none,,,,,,False
claude:CAL-067-U01:S003,claude,CAL-R0012,CAL-067-U01,UA_NBU_E-hryvnia_2019,39,stress_nonEN,CAL-067-P0039-B01,"Technology 
Databases (1) or 
DLT (2)",,TECH.DLT,proposal,neutral,not_applicable,2,text,unassigned,0.0,none,,,,,,False
claude:CAL-067-U01:S004,claude,CAL-R0012,CAL-067-U01,UA_NBU_E-hryvnia_2019,39,stress_nonEN,CAL-067-P0039-B01,"DLT (1) or 
databases (2)",,TECH.DLT,proposal,neutral,not_applicable,2,text,unassigned,0.0,none,,,,,,False
claude:CAL-067-U01:S005,claude,CAL-R0012,CAL-067-U01,UA_NBU_E-hryvnia_2019,39,stress_nonEN,CAL-067-P0039-B01,Issuer NBU,,INST.mandate,proposal,neutral,not_applicable,1,text,unassigned,0.0,none,,,,,,False
claude:CAL-067-U01:S006,claude,CAL-R0012,CAL-067-U01,UA_NBU_E-hryvnia_2019,39,stress_nonEN,CAL-067-P0039-B01,"Bank/nonbanking 
financial institution 
under NBU’s 
supervision",,INST.mandate,proposal,neutral,not_applicable,2,text,unassigned,0.0,none,,,,,,False
claude:CAL-067-U01:S007,claude,CAL-R0012,CAL-067-U01,UA_NBU_E-hryvnia_2019,39,stress_nonEN,CAL-067-P0039-B01,"with households 
/ the banking 
system / the 
NBU",,SYS.design,proposal,neutral,not_applicable,2,text,unassigned,0.0,none,,,,,,False
claude:CAL-076-U01:S001,claude,CAL-R0013,CAL-076-U01,SG_MAS_mas-project-orchid-report,35,stress_long,CAL-076-P0035-B01,"PBMs are designed to be used in a permissioned 
ecosystem and for payments of goods and services 
that are provided by approved merchants. This is to 
mitigate money laundering and terrorist financing 
risk concerns.",,PROG.restriction,decision,neutral,not_applicable,3,text,assigned,1.0,normalized_contains,quote,G076,P12,positive,,False
claude:CAL-076-U01:S002,claude,CAL-R0013,CAL-076-U01,SG_MAS_mas-project-orchid-report,35,stress_long,CAL-076-P0035-B01,"To mitigate risks, the digital SGD issuer, the 
merchant wallet provider and the entity handling 
the last mile settlement would need to be a 
regulated bank or payment institution.",,SYS.design,proposal,neutral,not_applicable,2,text,unassigned,1.0,normalized_contains,quote,,,,,False
claude:CAL-076-U01:S003,claude,CAL-R0013,CAL-076-U01,SG_MAS_mas-project-orchid-report,35,stress_long,CAL-076-P0035-B01,"The digital SGD issuer mints and provisions the 
underlying digital currency backing the PBM 
in accordance to the terms and conditions 
prescribed by the PBM Creator.",,SYS.design,decision,neutral,not_applicable,2,text,assigned,0.942308,fuzzy_character,quote,G076,P13,excluded,,False
claude:CAL-076-U01:S004,claude,CAL-R0013,CAL-076-U01,SG_MAS_mas-project-orchid-report,35,stress_long,CAL-076-P0035-B01,"Given the experimental nature of the initial phase 
of Project Orchid, the trials conducted by industry 
participants involved a restricted group of trial 
participants and merchants, with low value and 
limited number of transactions.",,PROC.pilot_learning,finding,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G076,P10,positive,,False
claude:CAL-077-U01:S001,claude,CAL-R0013,CAL-077-U01,FR_BdF_2022,11,stress_long,CAL-077-P0011-B01,"the experiments have shown 
that the interoperability of CBDCs with each 
other could contribute to simplifying and 
improving the performance and accessibility 
of such transactions and payments.",,INTEROP.crossborder,finding,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G077,P01,excluded,,False
claude:CAL-077-U01:S002,claude,CAL-R0013,CAL-077-U01,FR_BdF_2022,11,stress_long,CAL-077-P0011-B01,"As the Banque de France follows a technology-
agnostic approach, its experiments have 
made it possible to test various technologies, 
whether private or public DLTs implemented 
on open or proprietary protocols.",,TECH.DLT,finding,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G077,P02,positive,,False
claude:CAL-077-U01:S003,claude,CAL-R0013,CAL-077-U01,FR_BdF_2022,11,stress_long,CAL-077-P0011-B01,"The 
experiments have shown that, regardless 
of the underlying technology, an interbank 
CBDC can be an effective means of payment 
for the multiple use cases envisaged.",,SYS.design,finding,neutral,not_applicable,2,text,unassigned,1.0,normalized_contains,quote,,,,,False
claude:CAL-077-U01:S004,claude,CAL-R0013,CAL-077-U01,FR_BdF_2022,11,stress_long,CAL-077-P0011-B01,"They 
also confirmed that central banks can retain 
control of the CBDC over these different 
types of DLTs, in particular by exploiting 
the programmability features of central bank 
money provided by this technology.",,PROG.generic,finding,neutral,not_applicable,2,text,unassigned,0.519553,fuzzy_character,quote,,,,,False
claude:CAL-077-U01:S005,claude,CAL-R0013,CAL-077-U01,FR_BdF_2022,11,stress_long,CAL-077-P0011-B01,"an interbank CBDC would 
maximise the benefits expected by the 
market from the use of DLT for interbank 
transactions by giving market participants a 
secure means of settlement in central bank 
money, thus eliminating any counterparty 
risk, in compliance with the European 
and international rules implemented after 
the 2008 crisis.",,SYS.design,finding,neutral,not_applicable,2,text,assigned,1.0,normalized_contains,quote,G077,P03,positive,TECH.DLT,False
claude:CAL-078-U01:S001,claude,CAL-R0013,CAL-078-U01,UA_NBU_E-hryvnia_2019,31,stress_long,CAL-078-P0031-B01,"the idea of decentralizing the 
transaction validation function in the network, which can be 
implemented most successfully by means of DLT, in fact 
contradicts the principle that only the NBU may issue e -
hryvnia.",,TECH.DLT,finding,neutral,not_applicable,3,text,assigned,1.0,normalized_contains,quote,G078,P01,positive,,False
claude:CAL-078-U01:S002,claude,CAL-R0013,CAL-078-U01,UA_NBU_E-hryvnia_2019,31,stress_long,CAL-078-P0031-B01,"The public accessibility of the Platform’s financial 
transactions for review and verification is not a crucial or, in 
certain cases, even desired feature of a technology used for 
CBDC.",,TECH.DLT,finding,neutral,not_applicable,2,text,unassigned,1.0,normalized_contains,quote,,,,,False
claude:CAL-078-U01:S003,claude,CAL-R0013,CAL-078-U01,UA_NBU_E-hryvnia_2019,31,stress_long,CAL-078-P0031-B01,"Assessment of the basic technological solution used for 
implementation of the Platform allows for a gen eral 
conclusion that it will be fully possible and effective, although 
not mandatory (due to the lack of fundamental advantages), 
to use the distributed ledger technology for the Platform’s 
operation under the centralized model of e -hryvnia issuance 
and circulation.",,TECH.DLT,finding,neutral,not_applicable,3,text,assigned,1.0,fuzzy_character,quote,G078,P02,positive,,False
