candidate_id,allocation,overlap,allocation_stratum,origin_type,doc_id,page,language,context_unit_id,alternate_context_unit_id,openai_statement_ids,claude_statement_ids,openai_codes,claude_codes,openai_odr,claude_odr,match_score,match_method,candidate_span_sha256
PC-06224,Martin,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,24,en,PRD-0076-P0024-U01,,,claude:PRD-0076-P0024-U01:S003,,PRIV.PET,,proposal,,,8c508a70d2770f5516992f306eb674e1953e1cfdfc825b013450a560d8c3abd3
PC-06225,Dominik,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,24,en,PRD-0076-P0024-U01,,,claude:PRD-0076-P0024-U01:S004,,PRIV.PET,,proposal,,,320b02b1f410a2c7e1b88a6e50c5ffd79dcd7db695bf5d38023a89dee95f157b
PC-06226,Dominik,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,24,en,PRD-0076-P0024-U01,,,claude:PRD-0076-P0024-U01:S001,,PRIV.PET,,proposal,,,a594b23f56eb3bc83944fda3b976896dab32382f2328d4a76cd2181b089fde6a
PC-06227,Martin,False,en|both,both,UK_BoE_2023_TechWP,25,en,PRD-0076-P0025-U01,PRD-0076-P0025-U01,openai:PRD-0076-P0025-U01:S002,claude:PRD-0076-P0025-U01:S002,PRIV.CB.visibility.opaque,PRIV.CB.visibility.opaque,proposal,decision,1.0,raw_equal,9c6d3e37e37f34959976cd785f5c288bc549179dd056438c153dba226d449969
PC-06228,both,True,en|both,both,UK_BoE_2023_TechWP,25,en,PRD-0076-P0025-U01,PRD-0076-P0025-U01,openai:PRD-0076-P0025-U01:S001,claude:PRD-0076-P0025-U01:S001,PRIV.PET,PRIV.MIN,proposal,decision,1.0,raw_equal,497af571f52abba0e91bdd0c1f3da55a68b898b8f01c5a812f4e2f1601cbee4f
PC-06229,Martin,False,en|both,both,UK_BoE_2023_TechWP,26,en,PRD-0076-P0026-U01,PRD-0076-P0026-U01,openai:PRD-0076-P0026-U01:S001,claude:PRD-0076-P0026-U01:S001,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,012f947fb4b34c2182d314cadd9773a42910f55d89ca6a1d897c1b760e2ff265
PC-06230,both,True,en|both,both,UK_BoE_2023_TechWP,26,en,PRD-0076-P0026-U01,PRD-0076-P0026-U01,openai:PRD-0076-P0026-U01:S002,claude:PRD-0076-P0026-U01:S002,OPS.resilience,OPS.resilience,proposal,decision,1.0,raw_equal,8aec1f85d062cf42ab8ae60a0fa9aaa3a7d8c808e52c36b696a5eaf0f1faad0e
PC-06231,Dominik,False,en|both,both,UK_BoE_2023_TechWP,27,en,PRD-0076-P0027-U01,PRD-0076-P0027-U01,openai:PRD-0076-P0027-U01:S004,claude:PRD-0076-P0027-U01:S003,OPS.resilience,OPS.resilience,finding,proposal,1.0,raw_equal,54f94a8d0a62b2e6c31d3556cd2b1e633faf352c98ef6c132edde30796f001a5
PC-06232,Martin,False,en|both,both,UK_BoE_2023_TechWP,27,en,PRD-0076-P0027-U01,PRD-0076-P0027-U01,openai:PRD-0076-P0027-U01:S006,claude:PRD-0076-P0027-U01:S002,OPS.resilience,OPS.resilience,proposal,finding,1.0,raw_equal,041af66f09ecd75baa62cb1f3f68763ec264af5cc0a89327a0e631215e2b3198
PC-06233,Martin,False,en|both,both,UK_BoE_2023_TechWP,27,en,PRD-0076-P0027-U01,PRD-0076-P0027-U01,openai:PRD-0076-P0027-U01:S005,claude:PRD-0076-P0027-U01:S004,PROG.generic,OPS.resilience,proposal,finding,1.0,raw_equal,b28c3ae36ac02a2e4f0c950e94ca77f3af649d0af9d29814e4491924289bc238
PC-06234,Martin,False,en|both,both,UK_BoE_2023_TechWP,27,en,PRD-0076-P0027-U01,PRD-0076-P0027-U01,openai:PRD-0076-P0027-U01:S001,claude:PRD-0076-P0027-U01:S001,OPS.resilience,OPS.resilience,finding,proposal,1.0,raw_equal,d9055a40c7c82cdd74a35e7854c85c5ce83b1b1fb4d325cfd031a4d8d75212e9
PC-06235,Martin,False,en|both,both,UK_BoE_2023_TechWP,27,en,PRD-0076-P0027-U01,PRD-0076-P0027-U01,openai:PRD-0076-P0027-U01:S002,claude:PRD-0076-P0027-U01:S005,OPS.resilience,OPS.resilience,proposal,finding,1.0,raw_equal,e09ba7c30ec554296ae8abcb4cfb5beaaf0080ded5c3e1c5ea2c3013bc8f1863
PC-06236,Dominik,False,en|both,both,UK_BoE_2023_TechWP,27,en,PRD-0076-P0027-U01,PRD-0076-P0027-U01,openai:PRD-0076-P0027-U01:S003,claude:PRD-0076-P0027-U01:S006,OPS.resilience,PROG.generic,finding,proposal,1.0,raw_equal,b28c3ae36ac02a2e4f0c950e94ca77f3af649d0af9d29814e4491924289bc238
PC-06237,Dominik,False,en|both,both,UK_BoE_2023_TechWP,29,en,PRD-0076-P0029-U01,,openai:PRD-0076-P0029-U01:S001,claude:PRD-0076-P0029-U01:S001,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,925cfce7d5c5dd0afda8ce5d265f7a9c246256344811a4386fca291f9fb8fe57
PC-06238,Martin,False,en|both,both,UK_BoE_2023_TechWP,30,en,PRD-0076-P0030-U01,,openai:PRD-0076-P0030-U01:S001,claude:PRD-0076-P0030-U01:S001,PRIV.CB.visibility.opaque,PRIV.CB.visibility.opaque,proposal,decision,1.0,raw_equal,d73cb87a98666e83c1e76a43495cd97334e3b01d64602c123f0266c69da1de27
PC-06239,Dominik,False,en|both,both,UK_BoE_2023_TechWP,31,en,PRD-0076-P0031-U01,,openai:PRD-0076-P0031-U01:S001,claude:PRD-0076-P0031-U01:S001,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,8c2d661a6abc9d3c85e3459f66c740d257f881da4bfc9d2a0c5b245ef58814f2
PC-06240,both,True,en|both,both,UK_BoE_2023_TechWP,31,en,PRD-0076-P0031-U01,,openai:PRD-0076-P0031-U01:S002,claude:PRD-0076-P0031-U01:S002,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,b9631c1bb33b9ce966d27e643c7cd53bfdf60096f6fbd0348515670b6ac22b20
PC-06241,Dominik,False,en|both,both,UK_BoE_2023_TechWP,32,en,PRD-0076-P0032-U01,,openai:PRD-0076-P0032-U01:S003,claude:PRD-0076-P0032-U01:S001,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,84da4dbf1953aeb8010bfe05fa71d6b2a9df46c371f24ae1877e19e08807f6a7
PC-06242,both,True,en|openai_only,openai_only,UK_BoE_2023_TechWP,32,en,PRD-0076-P0032-U01,,openai:PRD-0076-P0032-U01:S002,,OPS.resilience,,proposal,,,,5dbd1dbc3fe0308bc25528cb584911203cb348667dbfb166b043800b1587c119
PC-06243,Martin,False,en|both,both,UK_BoE_2023_TechWP,32,en,PRD-0076-P0032-U01,PRD-0076-P0032-U01,openai:PRD-0076-P0032-U01:S001,claude:PRD-0076-P0032-U01:S002,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,5dbd1dbc3fe0308bc25528cb584911203cb348667dbfb166b043800b1587c119
PC-06244,both,True,en|both,both,UK_BoE_2023_TechWP,34,en,PRD-0076-P0034-U01,PRD-0076-P0034-U01,openai:PRD-0076-P0034-U01:S001,claude:PRD-0076-P0034-U01:S002,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,7496d03ee758df660666e6ce4edf69be7bcd8744987448126d7f3e545f675a13
PC-06245,both,True,en|both,both,UK_BoE_2023_TechWP,34,en,PRD-0076-P0034-U01,PRD-0076-P0034-U01,openai:PRD-0076-P0034-U01:S002,claude:PRD-0076-P0034-U01:S001,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,150e5b9dd647af9d39396dc50e7ad14985318b65ab374e7de98ca385777abb5b
PC-06246,Dominik,False,en|both,both,UK_BoE_2023_TechWP,35,en,PRD-0076-P0035-U01,PRD-0076-P0035-U01,openai:PRD-0076-P0035-U01:S002,claude:PRD-0076-P0035-U01:S001,OPS.resilience,OPS.resilience,proposal,proposal,1.0,normalized_container,e7a4423da8cdae49ea97b5bf8033a8b5eb5e460584afde6aa639913a475dd2bc
PC-06247,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,35,en,PRD-0076-P0035-U01,,openai:PRD-0076-P0035-U01:S001,,OPS.resilience,,proposal,,,,6ba3e07ebbd1e2aad786731072483308df34f4da9ccb7cf93fe40a40071b2f59
PC-06248,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,35,en,PRD-0076-P0035-U01,,openai:PRD-0076-P0035-U01:S003,,OPS.resilience,,proposal,,,,343ceaf6afc59de208069b97af23e10495e1c7e2ea494c4e891e954ce5da1c69
PC-06249,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,36,en,PRD-0076-P0036-U01,,openai:PRD-0076-P0036-U01:S003,,OPS.resilience,,proposal,,,,160c1bac450ed16377a78a09d271e4ed6044018d39dcd6773bc19ece65f203dd
PC-06250,Dominik,False,en|both,both,UK_BoE_2023_TechWP,36,en,PRD-0076-P0036-U01,PRD-0076-P0036-U01,openai:PRD-0076-P0036-U01:S005,claude:PRD-0076-P0036-U01:S001,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,8363cf988df41509a1959027949e5f85de7405993c102f9b402d8cb0b50c8a61
PC-06251,Martin,False,en|both,both,UK_BoE_2023_TechWP,36,en,PRD-0076-P0036-U01,PRD-0076-P0036-U01,openai:PRD-0076-P0036-U01:S004,claude:PRD-0076-P0036-U01:S003,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,8363cf988df41509a1959027949e5f85de7405993c102f9b402d8cb0b50c8a61
PC-06252,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,36,en,PRD-0076-P0036-U01,,openai:PRD-0076-P0036-U01:S001,,OPS.resilience,,proposal,,,,6f4d876ac00963d0d004de0d5844bc69808d29789bc5cf8af88be47bacc87c39
PC-06253,both,True,en|both,both,UK_BoE_2023_TechWP,36,en,PRD-0076-P0036-U01,PRD-0076-P0036-U01,openai:PRD-0076-P0036-U01:S002,claude:PRD-0076-P0036-U01:S002,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,e064fb94aed2c60e936a6cad4a5e778a7c852d263bd9e4c7adbca87f2e984607
PC-06254,Dominik,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,37,en,PRD-0076-P0037-U01,,,claude:PRD-0076-P0037-U01:S006,,OPS.resilience,,decision,,,1967d04816411bf258523d5b577ab564f602b77bed7162158ccca69f7629c0e3
PC-06255,Dominik,False,en|both,both,UK_BoE_2023_TechWP,37,en,PRD-0076-P0037-U01,PRD-0076-P0037-U01,openai:PRD-0076-P0037-U01:S001,claude:PRD-0076-P0037-U01:S001,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,cc6ee60253fd4d8bba1a445bbb55fb6caacc831517b6fc72815eba8906d5339c
PC-06256,Dominik,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,37,en,PRD-0076-P0037-U01,,,claude:PRD-0076-P0037-U01:S004,,OPS.resilience,,decision,,,e84333e8807fb25a42e8df2336b5b1fe667ac78a81af77bc84a4586976e4575c
PC-06257,both,True,en|both,both,UK_BoE_2023_TechWP,37,en,PRD-0076-P0037-U01,PRD-0076-P0037-U01,openai:PRD-0076-P0037-U01:S003,claude:PRD-0076-P0037-U01:S002,OPS.resilience,OPS.resilience,proposal,finding,1.0,raw_equal,c96de2afe73f19a4666776467ce4e3471474c42245d0cea7bbe8d2fefdfc8480
PC-06258,Martin,False,en|both,both,UK_BoE_2023_TechWP,37,en,PRD-0076-P0037-U01,PRD-0076-P0037-U01,openai:PRD-0076-P0037-U01:S002,claude:PRD-0076-P0037-U01:S003,OPS.resilience,OPS.resilience,proposal,decision,1.0,raw_equal,d34a8aa420ccf7959ab5f7f6b6029b13ec4eacb5c34ca5e6910909b332fc35f2
PC-06259,Dominik,False,en|both,both,UK_BoE_2023_TechWP,37,en,PRD-0076-P0037-U01,PRD-0076-P0037-U01,openai:PRD-0076-P0037-U01:S004,claude:PRD-0076-P0037-U01:S005,OPS.resilience,OPS.resilience,proposal,decision,1.0,raw_equal,a2533c46e5a469f5b0a3c3dbb21193cbcffb47916c7be8a0ad5a878fd851e1fd
PC-06260,Martin,False,en|both,both,UK_BoE_2023_TechWP,38,en,PRD-0076-P0038-U01,,openai:PRD-0076-P0038-U01:S002,claude:PRD-0076-P0038-U01:S002,OPS.resilience,OPS.resilience,proposal,proposal,1.0,raw_equal,fa8f9d89c95e585eb2e2b9e5ed6821bf1e7533b5376d701beb8bfcd35263430e
PC-06261,both,True,en|both,both,UK_BoE_2023_TechWP,38,en,PRD-0076-P0038-U01,,openai:PRD-0076-P0038-U01:S001,claude:PRD-0076-P0038-U01:S001,OPS.resilience,OPS.resilience,decision,decision,1.0,raw_equal,f13fe1d79745a310990d174802e00598b232bac6cc876e00fd5fbdf991b993a1
PC-06262,Dominik,False,en|both,both,UK_BoE_2023_TechWP,38,en,PRD-0076-P0038-U01,,openai:PRD-0076-P0038-U01:S005,claude:PRD-0076-P0038-U01:S005,OPS.resilience,OPS.resilience,proposal,finding,1.0,raw_equal,749166e78296c17575b56ddbf0489fa05fcb911c928402c54fdfe23ce82f20c6
PC-06263,both,True,en|both,both,UK_BoE_2023_TechWP,38,en,PRD-0076-P0038-U01,,openai:PRD-0076-P0038-U01:S003,claude:PRD-0076-P0038-U01:S003,OPS.resilience,OPS.resilience,decision,decision,1.0,raw_equal,4fbec3a37b0d878be8fce3d35b60786cb8f91b943bd87e4606bdd1ffb97010b6
PC-06264,both,True,en|both,both,UK_BoE_2023_TechWP,38,en,PRD-0076-P0038-U01,PRD-0076-P0038-U01,openai:PRD-0076-P0038-U01:S004,claude:PRD-0076-P0038-U01:S004,OPS.resilience,TECH.DLT,proposal,finding,1.0,raw_equal,40400e5ac0c3920118d153f1cd89ccb118a5946e0af630863d9e4295705012df
PC-06265,both,True,en|both,both,UK_BoE_2023_TechWP,40,en,PRD-0076-P0040-U01,,openai:PRD-0076-P0040-U01:S002,claude:PRD-0076-P0040-U01:S003,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,45cf932bef553abae80646add36d745ce39c0d0e319c8cc8df2ac3c544e77a32
PC-06266,Martin,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,40,en,PRD-0076-P0040-U01,,,claude:PRD-0076-P0040-U01:S002,,SYS.design,,proposal,,,08b6ce8570a97b76ba45ce5962ffa7311723e722ce15cb3ca300ef6801158f9f
PC-06267,Martin,False,en|both,both,UK_BoE_2023_TechWP,40,en,PRD-0076-P0040-U01,,openai:PRD-0076-P0040-U01:S001,claude:PRD-0076-P0040-U01:S001,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,24474e7acad71e0981133a2447e9e784d7f558ba9a8ace9d80f69f8d4131607b
PC-06268,Martin,False,en|both,both,UK_BoE_2023_TechWP,41,en,PRD-0076-P0041-U01,,openai:PRD-0076-P0041-U01:S003,claude:PRD-0076-P0041-U01:S004,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,2fbd97a8b651f2ff3a7a79d73976e8c3e9dc40e04c2bd7f606bf95d5be9442c1
PC-06269,both,True,en|both,both,UK_BoE_2023_TechWP,41,en,PRD-0076-P0041-U01,PRD-0076-P0041-U01,openai:PRD-0076-P0041-U01:S005,claude:PRD-0076-P0041-U01:S003,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,63ac6d28f6799a892d0386da53ddf3bb68732add5be170efd0dc4a6c88f46c35
PC-06270,Martin,False,en|both,both,UK_BoE_2023_TechWP,41,en,PRD-0076-P0041-U01,,openai:PRD-0076-P0041-U01:S002,claude:PRD-0076-P0041-U01:S002,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,30b45dea4492640ce874432c6adda0d43ebf92142dac99468896580de0e8806e
PC-06271,Dominik,False,en|both,both,UK_BoE_2023_TechWP,41,en,PRD-0076-P0041-U01,,openai:PRD-0076-P0041-U01:S004,claude:PRD-0076-P0041-U01:S005,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,10053b436e795ca216e026c241e70b134fba740ad8bf5d40ddfcb4ed45bb1ec7
PC-06272,Dominik,False,en|both,both,UK_BoE_2023_TechWP,41,en,PRD-0076-P0041-U01,,openai:PRD-0076-P0041-U01:S001,claude:PRD-0076-P0041-U01:S001,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,44ba3980f416d283c7010b10a4a7230211eeda3b0bd8e05f03480fb6b32125c1
PC-06273,Martin,False,en|claude_only,claude_only,UK_BoE_2023_TechWP,42,en,PRD-0076-P0042-U01,,,claude:PRD-0076-P0042-U01:S002,,SYS.design,,proposal,,,d44fdc7d4636e2151303071b11cb777e6ced8f13f47e8495c6ece94f6c76a49f
PC-06274,both,True,en|claude_only,claude_only,UK_BoE_2023_TechWP,42,en,PRD-0076-P0042-U01,,,claude:PRD-0076-P0042-U01:S001,,SYS.design,,proposal,,,243ae0b016874e161c72f1253420fd8d692eeb7da8f7676394ded2389f334f8c
PC-06275,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,43,en,PRD-0076-P0043-U01,,openai:PRD-0076-P0043-U01:S002,,SYS.design,,proposal,,,,aca69e62e489ff588172c727cfc7908fe1a28b2b900f44f0b0a976bce5201383
PC-06276,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,43,en,PRD-0076-P0043-U01,,openai:PRD-0076-P0043-U01:S001,,SYS.design,,proposal,,,,224330b091f0dd27c3fe14fa731ff7fb480092e037cc1a862f94f4dda445fadd
PC-06277,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,43,en,PRD-0076-P0043-U01,,openai:PRD-0076-P0043-U01:S003,,SYS.design,,proposal,,,,e4bf2392a5bae84c5896723aa1c39fb6e6cde4ec965820df0f7dd19f843e4200
PC-06278,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,44,en,PRD-0076-P0044-U01,,openai:PRD-0076-P0044-U01:S003,,SYS.design,,proposal,,,,0748ab766bca36e2971e766c745ba946661a350eb489a08e368702703bffcd02
PC-06279,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,44,en,PRD-0076-P0044-U01,,openai:PRD-0076-P0044-U01:S001,,SYS.design,,proposal,,,,013c0294850024907dd623aaf5b249da027a08fdf099ed890f29046b7eb6f33f
PC-06280,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,44,en,PRD-0076-P0044-U01,,openai:PRD-0076-P0044-U01:S002,,SYS.design,,proposal,,,,9112979f24fdb5e626ea88f00eb1a1c72d8bed9bb34bfe405fe1cb5b4332f407
PC-06281,Martin,False,en|both,both,UK_BoE_2023_TechWP,45,en,PRD-0076-P0045-U01,PRD-0076-P0045-U01,openai:PRD-0076-P0045-U01:S002,claude:PRD-0076-P0045-U01:S001,OTHER.keep,SYS.design,proposal,decision,1.0,raw_equal,31ce3ec4b8c81c83511e9949c7f13706bb786585a86f51c10fbc81a68b45a8de
PC-06282,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,45,en,PRD-0076-P0045-U01,,openai:PRD-0076-P0045-U01:S001,,OTHER.keep,,proposal,,,,a849157794427080a557a9965ec867aa7313d29219db64f9003e9a0234a5c651
PC-06283,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,45,en,PRD-0076-P0045-U01,,openai:PRD-0076-P0045-U01:S003,,OTHER.keep,,decision,,,,5f9282a9959928ff76493201f00d82c5c98a6bf6780347683d0b6927d9f9272a
PC-06284,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,46,en,PRD-0076-P0046-U01,,openai:PRD-0076-P0046-U01:S002,,SYS.design,,proposal,,,,6284271c74d3844532fa06934eb2bc4f61cf96146073b3bb33b6da010e99d011
PC-06285,both,True,en|openai_only,openai_only,UK_BoE_2023_TechWP,46,en,PRD-0076-P0046-U01,,openai:PRD-0076-P0046-U01:S003,,SYS.design,,decision,,,,ab55dcc66ad3c21020829b8f6b27557b470c38b24fb38066147f125ddab122b8
PC-06286,Dominik,False,en|both,both,UK_BoE_2023_TechWP,46,en,PRD-0076-P0046-U01,PRD-0076-P0046-U01,openai:PRD-0076-P0046-U01:S001,claude:PRD-0076-P0046-U01:S001,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,f596f0855febed817197a2d89ebabebba1c900be0474a6e6c3a6db7df1585152
PC-06287,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,47,en,PRD-0076-P0047-U01,,openai:PRD-0076-P0047-U01:S001,,SYS.design,,proposal,,,,43a1f829ac3938e6b5fa8e129f9e48f5683081f76e8574203b87352080851746
PC-06288,both,True,en|both,both,UK_BoE_2023_TechWP,48,en,PRD-0076-P0048-U01,PRD-0076-P0048-U01,openai:PRD-0076-P0048-U01:S006,claude:PRD-0076-P0048-U01:S005,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,96f7f19c0eac489ab6e4eba3b84e337ba46eaff1f26e283bc501eb6fd0b3de96
PC-06289,Dominik,False,en|both,both,UK_BoE_2023_TechWP,48,en,PRD-0076-P0048-U01,PRD-0076-P0048-U01,openai:PRD-0076-P0048-U01:S003,claude:PRD-0076-P0048-U01:S003,INTEROP.domestic,INTEROP.domestic,proposal,proposal,1.0,normalized_container,82bd6a326a0e46b524f1d4211269f9bf8d7b83fa5dae427e95d64985398fcc62
PC-06290,Martin,False,en|both,both,UK_BoE_2023_TechWP,48,en,PRD-0076-P0048-U01,PRD-0076-P0048-U01,openai:PRD-0076-P0048-U01:S001,claude:PRD-0076-P0048-U01:S001,SYS.design,PRIV.CB.visibility.opaque,proposal,proposal,1.0,raw_equal,351adaa373f3fedc2f5101bc7ea68b91a81a6ff95161fab5f4166907e04a4463
PC-06291,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,48,en,PRD-0076-P0048-U01,,openai:PRD-0076-P0048-U01:S005,,PROG.generic,,proposal,,,,064135f0648c2ac89411bb35e2f9cfda3b370aa1b6d62210ecb66979d30b6169
PC-06292,Martin,False,en|both,both,UK_BoE_2023_TechWP,48,en,PRD-0076-P0048-U01,PRD-0076-P0048-U01,openai:PRD-0076-P0048-U01:S004,claude:PRD-0076-P0048-U01:S004,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,d1af105a63bfb3c74e1cd20197d599e7dd9cce302b2789d200242fe68bb5cebc
PC-06293,Dominik,False,en|both,both,UK_BoE_2023_TechWP,48,en,PRD-0076-P0048-U01,PRD-0076-P0048-U01,openai:PRD-0076-P0048-U01:S002,claude:PRD-0076-P0048-U01:S002,PRIV.CB.visibility.opaque,PROG.generic,proposal,proposal,1.0,raw_equal,064135f0648c2ac89411bb35e2f9cfda3b370aa1b6d62210ecb66979d30b6169
PC-06294,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,49,en,PRD-0076-P0049-U01,,openai:PRD-0076-P0049-U01:S002,,SYS.design,,proposal,,,,0b53b4701e7df0d84f2213e6d02e3dc2735be2cf7b06aca13d9244f0f44c1388
PC-06295,Dominik,False,en|both,both,UK_BoE_2023_TechWP,49,en,PRD-0076-P0049-U01,PRD-0076-P0049-U01,openai:PRD-0076-P0049-U01:S001,claude:PRD-0076-P0049-U01:S002,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,47e6bb95fbc68b46b6d212a0a03e3648f015cce521b4049f9b4ea91697593578
PC-06296,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,49,en,PRD-0076-P0049-U01,,openai:PRD-0076-P0049-U01:S003,,TECH.DLT,,proposal,,,,2f1a78d88857dbbd048a89fb75172e31913cf35c89e4f3d801466f7497d75288
PC-06297,Martin,False,en|both,both,UK_BoE_2023_TechWP,49,en,PRD-0076-P0049-U01,PRD-0076-P0049-U01,openai:PRD-0076-P0049-U01:S004,claude:PRD-0076-P0049-U01:S001,OPS.resilience,TECH.DLT,proposal,proposal,1.0,raw_equal,2f1a78d88857dbbd048a89fb75172e31913cf35c89e4f3d801466f7497d75288
PC-06298,Martin,False,en|both,both,UK_BoE_2023_TechWP,50,en,PRD-0076-P0050-U01,PRD-0076-P0050-U01,openai:PRD-0076-P0050-U01:S001,claude:PRD-0076-P0050-U01:S001,OPS.resilience,PRIV.PET,proposal,proposal,1.0,raw_equal,ef8019caa9a26ed902324f00b34b1ea1138dff76e9a7f8e8bfcca8a393c2b2ce
PC-06299,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,50,en,PRD-0076-P0050-U01,,openai:PRD-0076-P0050-U01:S003,,PRIV.PET,,proposal,,,,ef8019caa9a26ed902324f00b34b1ea1138dff76e9a7f8e8bfcca8a393c2b2ce
PC-06300,both,True,en|openai_only,openai_only,UK_BoE_2023_TechWP,50,en,PRD-0076-P0050-U01,,openai:PRD-0076-P0050-U01:S002,,OPS.resilience,,proposal,,,,8284b956d9a4831ef05ae2a8bb72b1e962885fa2fa34e328efb2d054c1cc0b8b
PC-06301,Martin,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,51,en,PRD-0076-P0051-U01,,openai:PRD-0076-P0051-U01:S001,,SYS.design,,proposal,,,,feb8d5de64cb7c67bef8d294ef63c512e173eab26cce7061ca6b208aecb3c799
PC-06302,Dominik,False,en|openai_only,openai_only,UK_BoE_2023_TechWP,51,en,PRD-0076-P0051-U01,,openai:PRD-0076-P0051-U01:S002,,SYS.design,,proposal,,,,c2beee4610328f73f6df5a96d8bb4d78e5beec1435232e05dc40a8fe784d9a63
PC-06303,Dominik,False,en|both,both,UK_BoE_2023_TechWP,52,en,PRD-0076-P0052-U01,,openai:PRD-0076-P0052-U01:S001,claude:PRD-0076-P0052-U01:S001,TECH.DLT,TECH.DLT,proposal,proposal,1.0,raw_equal,a61815d776824c8b8afcbc6109747e52bae09aa1a9bd68503cb33f823281eb7d
PC-06304,Dominik,False,en|both,both,UK_BoE_2023_TechWP,54,en,PRD-0076-P0054-U01,,openai:PRD-0076-P0054-U01:S002,claude:PRD-0076-P0054-U01:S003,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,13d4d65b67e5e146a3c78e6435382ecf62912ab053f25bb3989793955f89c3f0
PC-06305,both,True,en|both,both,UK_BoE_2023_TechWP,54,en,PRD-0076-P0054-U01,,openai:PRD-0076-P0054-U01:S004,claude:PRD-0076-P0054-U01:S002,PRIV.ANON,PRIV.ANON,proposal,proposal,1.0,raw_equal,9a651c47e2a60401a3c9864918002c018ff6c2634fd541d758a064b65ae6d27d
PC-06306,Dominik,False,en|both,both,UK_BoE_2023_TechWP,54,en,PRD-0076-P0054-U01,PRD-0076-P0054-U01,openai:PRD-0076-P0054-U01:S001,claude:PRD-0076-P0054-U01:S004,SYS.design,PRIV.ANON,proposal,proposal,1.0,raw_equal,3bdc2ec8bc9b585e10b5738b40b577a0d537bac482759c16360fac616f13a3e1
PC-06307,Martin,False,en|both,both,UK_BoE_2023_TechWP,54,en,PRD-0076-P0054-U01,,openai:PRD-0076-P0054-U01:S003,claude:PRD-0076-P0054-U01:S001,PRIV.CB.visibility.opaque,PRIV.MIN,proposal,decision,1.0,raw_equal,b0a5b3b834354ca7f50d839d77ab177c25d5b603ae90cf29915b7e307292b8a9
PC-06308,Martin,False,en|both,both,UK_BoE_2023_TechWP,55,en,PRD-0076-P0055-U01,PRD-0076-P0055-U01,openai:PRD-0076-P0055-U01:S001,claude:PRD-0076-P0055-U01:S001,ADOPT.experience,INTEROP.domestic,proposal,proposal,1.0,raw_equal,44ae4512fc7bcabec6623b746c31d75399dd5545ae4da64d7b42d95cf9892bfe
